address,checkins,city,country,created,icon,latitude,longitude,pid,title,type,updated
Вокзальная магистраль 15,0.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.033257,82.913128,4595.0,Веселая кегля,3.0,1348930528.0
Дуси Ковальчук 185,0.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.062973,82.920735,4596.0,Гань-Бэй,3.0,1340730285.0
Менделеева ,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.723167,56.014333,4597.0,Седой Урал,3.0,
Ленина 26,75.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.725384,55.947453,4598.0,Уфа,3.0,1488819094.0
Жуковского 123,10.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.056878,82.892564,4599.0,Коляда,3.0,1475993400.0
Ядринцевская ,10.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.033393,82.927571,4600.0,Ливанская терраса,3.0,1443901476.0
Героев Труда 18,1.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.865767,83.081129,4601.0,Метро,3.0,1393034286.0
Н.Арбат 24,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.753136,37.587621,4602.0,Делис,3.0,1391544436.0
Братиславская 12,16.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.659764,37.753218,4603.0,Кружка,3.0,1453231385.0
Пл. Мопра 10,3.0,158.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.163631,61.417412,4604.0,Астория,3.0,1387395089.0
Пушкинская 74,40.0,119.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,47.224838,39.714833,4605.0,Coffeeman,3.0,1482602638.0
Инская 56,0.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.009781,82.936429,4606.0,Форум,3.0,1345804384.0
Б.Дмитровка 30К1,13.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.764784,37.611572,4607.0,Шоколадница,3.0,1451324412.0
Щелковское ш. 30,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.809429,37.78394,4608.0,Клапштос,3.0,1468443046.0
Зеленодольская 43а,13.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.702597,37.766315,4609.0,Кампанелло,3.0,1482516175.0
Садовая-Спасская 21К1,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.769565,37.650028,4610.0,Ла Флер,3.0,1405847613.0
Плотников пер. 15,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.746188,37.588314,4611.0,2-й этаж,3.0,1370443207.0
Петровка 17,29.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.764491,37.616485,4612.0,Пеперони,3.0,1412093846.0
Краснопресненская наб. 21,5.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.746628,37.527534,4613.0,Коктейль,3.0,1409697037.0
просп. Мира 26К1,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.777373,37.633467,4614.0,П.О.П,3.0,1344613417.0
Комсомольская 2,3.0,87.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,68.968204,33.076077,4615.0,Алан,3.0,1423402232.0
Красноармейская ,0.0,119.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,47.227977,39.713122,4616.0,Тарелка,3.0,
Софьи Ковалевской 2,33.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.877203,37.534047,4617.0,Лотос,3.0,1488711554.0
ул. 8 Марта 212,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.78597,60.605245,4618.0,Вулкан,3.0,
Невский просп. 175,24.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.923892,30.38361,4619.0,Япоша,3.0,1471271880.0
Спиридоньевский пер. 12К9,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.76291,37.596413,4620.0,Джинги,3.0,
Н.Арбат 22,40.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.753111,37.5889,4621.0,Sunrise,3.0,1454270590.0
Миклухо-Маклая 42б,6.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.637865,37.54153,4622.0,Post Scriptum,3.0,1416695086.0
Правды 8,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.92336,30.344025,4623.0,Альпийская таверна,3.0,
Красноармейская 10,103.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.837222,60.61511,4624.0,Антей,3.0,1488772969.0
Полярные Зори 33К1,1.0,87.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,67.374624,32.503667,4625.0,Игра,3.0,1352352555.0
просп. Ленина 51,6.0,87.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,68.962654,33.073885,4626.0,Камелот,3.0,1477803044.0
просп. Ленина ,0.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.63597,39.86522,4627.0,Амигос,3.0,1339244051.0
24-й км Ленинградского ш. ,1.0,155.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.888735,37.444224,4628.0,McDonald`s,3.0,1387035962.0
Декабристов 12,12.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.863176,37.601965,4629.0,McDonald`s,3.0,1454769924.0
Волоколамское ш. 90К2,75.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.824809,37.436391,4630.0,McDonald`s,3.0,1484727894.0
Хабаровская 15К1,36.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.822564,37.822604,4631.0,McDonald`s,3.0,1480023083.0
Розы Люксембург ,0.0,57.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,52.349216,104.179357,4632.0,Лада,3.0,1353733841.0
Климентовский пер. 16К21,95.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.741049,37.62664,4633.0,McDonald`s,3.0,1489233052.0
Б. 2 ,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.747461,37.645187,4634.0,McDonald`s,3.0,1333962317.0
пер. Талалихина 5К15,19.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.951628,30.298701,4635.0,Сидэ,3.0,1413744182.0
Изумрудная 22,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.871652,37.684308,4636.0,Люта,3.0,1336278929.0
просп. Мира ,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.81051,37.637659,4637.0,McDonald`s,3.0,1398923651.0
Тверская 20К1,95.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.766734,37.602265,4638.0,Mi Piace,3.0,1477761216.0
наб. Черной Речки 53,59.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.986245,30.304163,4639.0,McDonald`s,3.0,1484686370.0
Клубная 3,0.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.606684,39.948036,4640.0,Айвенго,3.0,1442319813.0
Некрасова 41,0.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.632337,39.871298,4641.0,Хамелеон,3.0,1339644833.0
Победы 34,3.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.631802,39.869478,4642.0,Рыцарский пир,3.0,1400587152.0
Гороховая 32,2.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.929421,30.321506,4643.0,Гамма,3.0,1385765485.0
Октябрьская 38К1,58.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.790342,37.613772,4644.0,Марьина роща,3.0,1488275733.0
Октябрьский просп. 142,54.0,80.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.679483,37.88722,4645.0,McDonald`s,3.0,1488405118.0
Можайское ш. 133,16.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.718902,37.417059,4646.0,McDonald`s,3.0,1482873365.0
Б.Морская 11К6,95.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.935553,30.316608,4647.0,McDonald`s,3.0,1482865112.0
24-й км МКАД ,29.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.594763,37.736899,4648.0,McDonald`s,3.0,1481051613.0
ш. Энтузиастов 1б,31.0,24.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.794725,37.928021,4649.0,McDonald`s,3.0,1481980879.0
Ленинградское ш. 30а,92.0,155.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.90088,37.420877,4650.0,McDonald`s,3.0,1466168710.0
Правобережная 1б,8.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.880793,37.449237,4651.0,McDonald`s,3.0,1354382715.0
Добролюбова ,1.0,134.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,45.041305,41.991478,4652.0,Империал,3.0,1445510085.0
Дмитровское ш. 89,33.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.863731,37.546071,4653.0,McDonald`s,3.0,1486838315.0
Ярославское ш. 3,34.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.851813,37.676358,4654.0,McDonald`s,3.0,1487254826.0
Соловьиный пр. 6,20.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.615578,37.549777,4655.0,Муган,3.0,1485776179.0
Привокзальная пл. 1,36.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.622556,39.88772,4656.0,Ярославль Главный,3.0,1485377592.0
Каменноостровский просп. 39,82.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.967043,30.310838,4657.0,McDonald`s,3.0,1478960082.0
Свободы 46,1.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.626034,39.869214,4658.0,Под парусами,3.0,1344850074.0
Балтийская 7К23,9.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.574899,39.923566,4659.0,Старый клуб,3.0,1439494933.0
Кирова 5,6.0,169.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,57.625778,39.889435,4660.0,Актер,3.0,1480670511.0
Академика Бочвара 7К1,3.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.805877,37.462115,4661.0,Старый Батум,3.0,1346933307.0
Средний просп. В.О. ,5.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.938725,30.263496,4662.0,McDonald`s,3.0,1480924423.0
Невский просп. 132,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.930485,30.367395,4663.0,Изюм,3.0,1406968497.0
12-я линия В.О. 27,4.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.940258,30.272413,4664.0,Marco Polo,3.0,1446905776.0
Костромская 12б,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.885635,37.597306,4665.0,Руслан,3.0,1430592237.0
Зеленодольская 3К2,8.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.715763,37.791271,4666.0,Пивной рай,3.0,1461706172.0
Краснопресненская наб. ,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,4667.0,Сильвер,3.0,
мкр. Салтыковка ,11.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.76092,37.915957,4668.0,Русь,3.0,1482602329.0
Бибиревская 20,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.881752,37.60178,4669.0,Ростик`с,3.0,1384966825.0
Ленинградское ш. 5,17.0,155.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.886958,37.436149,4670.0,Дольче Моменто,3.0,1457294374.0
Малый просп. В.О.6 49 ,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.947672,30.278777,4671.0,Театр +,3.0,1342447490.0
Ефимова 1К4,4.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.926132,30.319482,4672.0,Север,3.0,1455444765.0
Паустовского 2,5.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.603146,37.541413,4673.0,Рубикон,3.0,1340903933.0
Покровка 15К16,75.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.759507,37.644832,4674.0,Пилзнер,3.0,1488894467.0
Бутырская 11,4.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.795975,37.583365,4675.0,Спасательный круг,3.0,1469411604.0
Комсомольский просп. 24,4.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.031948,82.907359,4676.0,Ассоль,3.0,1452700347.0
Садовая 13,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.935051,30.335074,4677.0,Чайная хижина,3.0,1353240282.0
пер. Семашко 114,57.0,119.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,47.231557,39.708859,4678.0,Голос,3.0,1485647866.0
Шеболдаева 23,3.0,119.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,47.25128,39.694801,4679.0,Аладдин,3.0,1457370895.0
М.Юшуньская 1К1,6.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.653248,37.594599,4680.0,Крымские каникулы,3.0,1441761572.0
Мичуринский просп. 2,4.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.715165,37.533939,4681.0,Спортинг,3.0,1455484931.0
Воронцовская 35б,60.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.734248,37.662614,4682.0,Старина Мюллер,3.0,1483128514.0
Б.Саввинский пер. 1,14.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.735915,37.57077,4683.0,Старый город,3.0,1466863639.0
Ухтомского 18,3.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.707104,55.829118,4684.0,Дим,3.0,1455764019.0
Сущевская 21,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.78243,37.601246,4685.0,Самбрера,3.0,1327852815.0
Менделеева 138,2.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.719144,56.009182,4686.0,ВЭГУ,3.0,1446485991.0
Варварка 14,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.752566,37.632075,4687.0,Янаги,3.0,1345894940.0
Таганская 1К1,73.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.741571,37.656478,4688.0,Старая Таганка,3.0,1489352920.0
Авроры 2,5.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.692401,56.004519,4689.0,Башкирский аул,3.0,1351956125.0
Менделеева 171К3,9.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.720668,56.003289,4690.0,Черная кошка,3.0,1487435554.0
Пушкина 86,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.722638,55.93891,4691.0,У Верещагина,3.0,
Волоколамское ш. ,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.753559,37.609218,4692.0,Ню Арт Кафе,3.0,
Островитянова 35а,0.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.633389,37.527328,4693.0,Оксиджин,3.0,1307606923.0
Флотская 3,10.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.850676,37.485394,4694.0,Живая вода,3.0,1468857442.0
Кирова 177,27.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.010111,82.960935,4695.0,Амир,3.0,1484393765.0
Степана Разина 16,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.820868,60.608161,4696.0,Старая терраса,3.0,
Победы 30К1,0.0,151.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,54.822973,56.08326,4697.0,Семь поварят,3.0,1311319285.0
Чертановская 2К208,15.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.634766,37.602067,4698.0,Пиано,3.0,1411250225.0
просп. Большевиков 11К19,3.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.912396,30.476092,4699.0,Ирина,3.0,1358625631.0
Ново-Садовая 106,0.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.217128,50.1487,4700.0,Ростик`с,3.0,1315550823.0
Полозова 22,2.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.964106,30.300597,4701.0,Избушка,3.0,1441976438.0
Вознесенский просп. 2,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.935516,30.309298,4702.0,Колесо,3.0,1402837817.0
просп. Александра Невского 18,1.0,112.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,61.782835,34.388955,4703.0,Хювя,3.0,1442317509.0
Разъезжая 37,5.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.921931,30.350705,4704.0,Европа,3.0,1394115675.0
Волжский просп. 40,48.0,123.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,53.208478,50.115353,4705.0,Отдых,3.0,1471021097.0
Каменноостровский просп. 44,13.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.968002,30.30689,4706.0,Евразия,3.0,1454163489.0
Барклая 10а,45.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.743786,37.499219,4707.0,Шоколадница,3.0,1481879730.0
"Кронштадт, просп. Ленина 45",16.0,6836.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.992605,29.762272,4708.0,Золотой лев,3.0,1486904409.0
Варшавское ш. 135а,2.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.695337,37.622226,4709.0,Миг 21,3.0,1369571037.0
Бутырская 89,23.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.80608,37.581375,4710.0,Панчо Пицца,3.0,1478358797.0
Марата 28,5.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.926472,30.352789,4711.0,Точка.ru,3.0,1423335213.0
пл. Александра Невского 2,3.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.924882,30.387327,4712.0,Соль и перец,3.0,1353493870.0
7 Советская 17,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.935579,30.372484,4713.0,Тотем,3.0,1404422370.0
наб. Обводного канала 82,5.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.909414,30.324438,4714.0,Кафе на Обводном,3.0,1469014662.0
Валовая 6К8,84.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.73108,37.633895,4715.0,Шоколадница,3.0,1486920477.0
Талдомская 13,54.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.873329,37.52077,4716.0,Шах-Даг,3.0,1488916038.0
Клинский просп. 21,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.914764,30.321015,4717.0,Наша кухня,3.0,1287905644.0
Разъезжая 13,10.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.924609,30.345471,4718.0,Швейцарская кондитерская «Буше»,3.0,1455440402.0
Невский просп. 18,156.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.936475,30.31829,4719.0,Шоколадница,3.0,1486742356.0
Дербеневская 20,8.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.721594,37.647738,4720.0,Тень,3.0,1367306797.0
Б. пл. 14К7,10.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.771727,37.636814,4721.0,Small-Pub,3.0,1477498338.0
просп. Стачек 7,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.896815,30.274348,4722.0,Теремок,3.0,1487742292.0
Пражская 48,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.863608,30.403651,4723.0,Теремок,3.0,1458470907.0
Крупской 21,7.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.889963,30.429712,4724.0,Оазис,3.0,1400529716.0
Чайковкого 15,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.817168,60.617273,4725.0,Корчма,3.0,1314521520.0
Надеждинская ,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.868472,60.534583,4726.0,Гамаюн,3.0,1345100101.0
Высоцкого 50,1.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.842989,60.698948,4727.0,Гер Бакор,3.0,1343459597.0
ул. 8 Марта 8,2.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.838612,60.59791,4728.0,Дебют,3.0,1461509896.0
Щербакова 4,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.788824,60.649493,4729.0,Джус мастер,3.0,
Мичурина 201,1.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.824996,60.635635,4730.0,Дока-пицца,3.0,1395119818.0
Сулимова 50,2.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.863336,60.630806,4731.0,Doner Kebab,3.0,1398338195.0
Библиотечная 62,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.831132,60.6575,4732.0,Е-Мое,3.0,1346583198.0
Белинского 55,1.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.830541,60.616627,4733.0,Золотая корона,3.0,1347001961.0
Сибирский тракт 33,1.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.822626,60.658964,4734.0,Изба,3.0,1348085047.0
Ильича 9,4.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.888662,60.595588,4735.0,Кальян,3.0,1487314129.0
Гражданский просп. 41,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,60.011472,30.397803,4736.0,Онтромэ,3.0,
Б.Головин пер. 17,5.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.769509,37.629094,4737.0,СПБ,3.0,1434569855.0
Московский просп. 204,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.858697,30.321792,4738.0,Точка-запятая,3.0,1353842766.0
ул. 8 Марта 43,2.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.825936,60.604939,4739.0,Антрэ,3.0,1404063104.0
Щербакова 4,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.788805,60.649438,4740.0,American Hot Pizza,3.0,1337939676.0
просп. Ибрагимова 56,13.0,60.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.821285,49.09337,4741.0,Золотая вобла,3.0,1479934289.0
Дзержинского ,102.0,134.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,45.04444,41.968812,4742.0,Шинок,3.0,1489661957.0
просп. Карла Маркса 56,4.0,134.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,45.048673,41.983056,4743.0,Манифест,3.0,1488893889.0
Воскова 31К20,31.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.958552,30.311448,4744.0,Porter House,3.0,1461445884.0
Петергофское ш. 3К3,5.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.847241,30.207468,4745.0,Pow Wow,3.0,1421095498.0
Каменноостровский просп. 40,11.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.966196,30.310581,4746.0,Чайная ложка,3.0,1479127419.0
Литейный просп. 61,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.933661,30.34759,4747.0,Чайная ложка,3.0,1325986819.0
Заневский просп. 67К2,2.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.933007,30.437933,4748.0,У Швейка. Супы и сосиски,3.0,1403269103.0
Оранжерейная 23,2.0,12.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.719591,30.409095,4749.0,Саарская мыза,3.0,1349891309.0
8-я линия В.О. 77,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.94714,30.271384,4750.0,Куба,3.0,1486466737.0
Саблинская 3,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.958832,30.305133,4751.0,Лиана,3.0,
Комендантский 11,1.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,60.006849,30.263451,4752.0,La Cucaracha,3.0,1377714954.0
Ленина 11,0.0,99.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.029888,82.919388,4753.0,У Николая,3.0,
Лиговский просп. 17,37.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.936305,30.363996,4754.0,Чердак,3.0,1486151743.0
Тверская 27К2,92.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.76842,37.597989,4755.0,Шоколадница,3.0,1488989469.0
Шлюзовая наб. 6К1,41.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.73105,37.647325,4756.0,Катерина,3.0,1488012651.0
Богоявленский пер. 4К2,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.756011,37.622289,4757.0,Казанское подворье,3.0,1342434796.0
Народной Воли 64,0.0,49.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,56.826935,60.631954,4758.0,Чай-хана,3.0,1345123000.0
Олонецкая 24,6.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.857836,37.620869,4759.0,Пивной котел,3.0,1462822167.0
Тверская 22а,1.0,1.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,55.767134,37.601879,4760.0,Сагами,3.0,1346969153.0
Ворошиловский просп. 33,0.0,119.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,47.220352,39.719064,4761.0,Капкан,3.0,
Мытнинская 17К19,3.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.934389,30.37875,4762.0,Фиеста,3.0,1482347495.0
просп. Большевиков 24К1,4.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.899983,30.49051,4763.0,Сердце дракона,3.0,1483356264.0
просп. Ветеранов 118К1,22.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.831951,30.185343,4764.0,Вечерний Питер,3.0,1486158046.0
Владимирский просп. 19,11.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.92846,30.346811,4765.0,Балтийский хлеб,3.0,1455886213.0
просп. Добролюбова 9,0.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.949623,30.302034,4766.0,Wunder Bar,3.0,
Чкаловский просп. 15,96.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.962737,30.294506,4767.0,Паб №1,3.0,1488754560.0
Михайловская 2,3.0,2.0,1.0,1280742078.0,https://vk.com/images/places/restaraunt.png,59.936057,30.331657,4768.0,Дворянское собрание,3.0,1411306392.0
